82,安康加油加氣站,台北市內湖區安康路284號,(02)27909413,TRUE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-22:00
83,五股站,新北市五股區中興路四段21號,(02)22917541,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
84,重陽路,新北市三重區忠孝路一段１號,(02)29718645,TRUE,TRUE,TRUE,FALSE,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
85,新生北路站,台北市中山區新生北路二段71號,(02)25815206,TRUE,TRUE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
86,土城廣福路站,新北市土城區四川路１號,(02)89672580,TRUE,TRUE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
87,土城站,新北市土城區中央路二段280號,(02)22602808,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
88,光復北路站,台北市松山區光復北路13號,(02)27674900,TRUE,TRUE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
89,大豐站,新北市新店區北新路二段205號,(02)29117053,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
90,林森北路站,台北市中正區林森北路11號,(02)23410686,TRUE,TRUE,TRUE,TRUE,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,00:00-24:00
91,積穗站,新北市中和區中山路二段550號,(02)22219719,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
92,新店中正路站,新北市新店區中正路470號,(02)22192678,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
